form,filing_date,report_date,items,accession_number,primary_doc_url,filing_index_url
6-K,2026-04-21,2026-04-21,,0001654954-26-003757,https://www.sec.gov/Archives/edgar/data/901832/000165495426003757/a2016b.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426003757/
6-K,2026-04-20,2026-04-20,,0001654954-26-003703,https://www.sec.gov/Archives/edgar/data/901832/000165495426003703/a0190b.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426003703/
6-K,2026-04-09,2026-04-09,,0001654954-26-003374,https://www.sec.gov/Archives/edgar/data/901832/000165495426003374/a8862z.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426003374/
6-K,2026-04-02,2026-04-02,,0001654954-26-003206,https://www.sec.gov/Archives/edgar/data/901832/000165495426003206/a2331z.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426003206/
6-K,2026-04-01,2026-04-01,,0001654954-26-003157,https://www.sec.gov/Archives/edgar/data/901832/000165495426003157/a9429y.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426003157/
6-K,2026-03-31,2026-03-31,,0001654954-26-003013,https://www.sec.gov/Archives/edgar/data/901832/000165495426003013/a7230y.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426003013/
6-K,2026-03-27,2026-03-27,,0001654954-26-002860,https://www.sec.gov/Archives/edgar/data/901832/000165495426002860/a4270y.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426002860/
6-K,2026-03-20,2026-03-20,,0001654954-26-002523,https://www.sec.gov/Archives/edgar/data/901832/000165495426002523/a3904x.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426002523/
6-K,2026-03-16,2026-03-16,,0001654954-26-002272,https://www.sec.gov/Archives/edgar/data/901832/000165495426002272/a7541w.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426002272/
6-K,2026-03-10,2026-03-10,,0001654954-26-002077,https://www.sec.gov/Archives/edgar/data/901832/000165495426002077/a0663w.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426002077/
6-K,2026-03-10,2026-03-10,,0001104659-26-025559,https://www.sec.gov/Archives/edgar/data/901832/000110465926025559/tm268365d1_6k.htm,https://www.sec.gov/Archives/edgar/data/901832/000110465926025559/
6-K,2026-03-06,2026-03-06,,0001654954-26-001966,https://www.sec.gov/Archives/edgar/data/901832/000165495426001966/a6803v.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426001966/
6-K,2026-03-06,2026-03-06,,0001654954-26-001963,https://www.sec.gov/Archives/edgar/data/901832/000165495426001963/a6797v.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426001963/
6-K,2026-03-06,2026-03-06,,0001654954-26-001961,https://www.sec.gov/Archives/edgar/data/901832/000165495426001961/a6795v.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426001961/
6-K,2026-03-02,2026-03-02,,0001104659-26-022240,https://www.sec.gov/Archives/edgar/data/901832/000110465926022240/tm267648d3_6k.htm,https://www.sec.gov/Archives/edgar/data/901832/000110465926022240/
6-K,2026-03-02,2026-03-02,,0001654954-26-001728,https://www.sec.gov/Archives/edgar/data/901832/000165495426001728/a7886u.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426001728/
6-K,2026-02-26,2026-02-26,,0001654954-26-001589,https://www.sec.gov/Archives/edgar/data/901832/000165495426001589/a4537u.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426001589/
6-K,2026-02-25,2026-02-25,,0001654954-26-001536,https://www.sec.gov/Archives/edgar/data/901832/000165495426001536/a0829u.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426001536/
20-F,2026-02-24,2025-12-31,,0001104659-26-019130,https://www.sec.gov/Archives/edgar/data/901832/000110465926019130/azn-20251231x20f.htm,https://www.sec.gov/Archives/edgar/data/901832/000110465926019130/
6-K,2026-02-24,2026-02-24,,0001104659-26-019110,https://www.sec.gov/Archives/edgar/data/901832/000110465926019110/tm261135d3_6k.htm,https://www.sec.gov/Archives/edgar/data/901832/000110465926019110/
6-K,2026-02-24,2026-02-24,,0001654954-26-001483,https://www.sec.gov/Archives/edgar/data/901832/000165495426001483/a0823u.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426001483/
6-K,2026-02-24,2026-02-24,,0001654954-26-001481,https://www.sec.gov/Archives/edgar/data/901832/000165495426001481/a0817u.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426001481/
6-K,2026-02-20,2026-02-20,,0001654954-26-001409,https://www.sec.gov/Archives/edgar/data/901832/000165495426001409/a7832t.htm,https://www.sec.gov/Archives/edgar/data/901832/000165495426001409/
